Date,Company,Studio,Project,Category,Country,Country_code,OS,Counterparty,Amount_USD
2021-03-31,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-2187.3230065289677
2021-03-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-442.3673603929362
2021-04-30,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-99792.0046760138
2021-04-30,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-4305.835377765428
2021-04-30,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-10101.216699557082
2021-04-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-5712.2960558466075
2021-04-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-1435.3771091592494
2021-04-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-2882.0806060048235
2021-04-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-4332.549030734159
2021-04-30,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-2865.6298200836186
2021-04-30,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-2859.752900162152
2021-04-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-7154.939432805412
2021-04-30,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-1445.1107251260307
2021-04-30,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-80692.39762030238
2021-04-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-3427.280538065252
2021-04-30,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-8050.8394804730915
2021-04-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-4560.915587351139
2021-04-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-1146.1856967463168
2021-04-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-2286.9560287845425
2021-04-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-3453.853579316883
2021-04-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-2312.0358475978314
2021-04-30,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-2291.2823241505503
2021-04-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-5735.533737342323
2021-04-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-1141.9227575240748
2021-04-30,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-20089.69763607289
2021-04-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-860.7432973145035
2021-04-30,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-2017.4644345913637
2021-04-30,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-1148.109629076205
2021-04-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-286.52132916725657
2021-04-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-574.1628874055424
2021-04-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-860.7843805984004
2021-04-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-570.7288274951019
2021-04-30,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-572.3101635199861
2021-04-30,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-1431.7351000195254
2021-04-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-285.21180990757136
2021-05-31,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-131840.27266338115
2021-05-31,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-5634.799044030133
2021-05-31,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-13117.46849829752
2021-05-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-7542.244700435204
2021-05-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-1894.3083761815428
2021-05-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-3754.4462386276923
2021-05-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-5653.17524187999
2021-05-31,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-3764.985096517132
2021-05-31,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-3789.949001346336
2021-05-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-9363.908028720609
2021-05-31,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-1877.86452493526
2021-05-31,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-106299.02483024725
2021-05-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-4524.849041936019
2021-05-31,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-10618.997042291605
2021-05-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-6012.859546042948
2021-05-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-1505.6418448950953
2021-05-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-3018.018823095477
2021-05-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-4501.73934924736
2021-05-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-3002.0525340478985
2021-05-31,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-3007.4863502311855
2021-05-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-7522.159488638032
2021-05-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-1512.433075590974
2021-05-31,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-26289.45658458002
2021-05-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-1125.2153603694214
2021-05-31,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-2640.1437867610257
2021-05-31,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-1500.9317209430274
2021-05-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-376.23585127205394
2021-05-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-749.8863332587066
2021-05-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-1137.703968978988
2021-05-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-758.9409067818559
2021-05-31,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-750.7259192416789
2021-05-31,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-1895.4719724776705
2021-05-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-379.506101558875
2021-06-30,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-175729.4832625969
2021-06-30,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-7546.585610102969
2021-06-30,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-17448.954597891003
2021-06-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-9997.526579766674
2021-06-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-2504.618832498694
2021-06-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-4980.491877686161
2021-06-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-7557.889085286432
2021-06-30,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-5046.076444611937
2021-06-30,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-5025.379617252716
2021-06-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-12449.872394835149
2021-06-30,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-2499.3985465993537
2021-06-30,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-141202.59252178893
2021-06-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-6012.580800569953
2021-06-30,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-13954.388161713197
2021-06-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-7968.434936316543
2021-06-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-2001.8935686268082
2021-06-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-3988.93699509359
2021-06-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-5981.660276768124
2021-06-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-4011.3995626408455
2021-06-30,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-4022.205817397555
2021-06-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-9992.587084942463
2021-06-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-1997.0566243421126
2021-06-30,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-35183.954468137694
2021-06-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-1503.3048210733134
2021-06-30,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-3499.9869366063735
2021-06-30,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-2013.7670206630435
2021-06-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-501.736404221566
2021-06-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-1002.4731197106631
2021-06-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-1504.7534279946137
2021-06-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-1006.7032086868965
2021-06-30,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-1006.1169628478253
2021-06-30,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-2514.2674799279825
2021-06-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-500.69581103187824
2021-07-31,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-149318.80204625323
2021-07-31,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-6420.515401887487
2021-07-31,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-14910.956498162497
2021-07-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-8601.431716219251
2021-07-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-2138.0601341872157
2021-07-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-4270.577398612785
2021-07-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-6420.46777640718
2021-07-31,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-4298.101288303289
2021-07-31,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-4292.2455123057
2021-07-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-10764.45497873927
2021-07-31,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-2140.8481976101675
2021-07-31,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-120531.61335100449
2021-07-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-5141.611501002298
2021-07-31,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-11997.505205172842
2021-07-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-6869.79091165933
2021-07-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-1703.0689296768244
2021-07-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-3400.3236102282613
2021-07-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-5140.236357175856
2021-07-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-3418.3079773669892
2021-07-31,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-3398.5576302021973
2021-07-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-8514.392574175292
2021-07-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-1712.4887775537616
2021-07-31,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-30040.17429037935
2021-07-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-1288.1333652991143
2021-07-31,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-2988.09558258678
2021-07-31,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-1718.3290381236677
2021-07-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-428.94927502011944
2021-07-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-856.2040288348078
2021-07-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-1289.4191986620408
2021-07-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-859.9543904264289
2021-07-31,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-854.3957240718349
2021-07-31,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-2141.8444256850926
2021-07-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-428.7501174792974
2021-08-31,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-83024.36147705288
2021-08-31,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-3572.5862383835383
2021-08-31,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-8228.700186545997
2021-08-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-4710.983778853303
2021-08-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-1176.6336463495682
2021-08-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-2370.6040737420476
2021-08-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-3546.169351705946
2021-08-31,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-2374.6486609632443
2021-08-31,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-2365.328483414267
2021-08-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-5948.876126848141
2021-08-31,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-1185.4081341389951
2021-08-31,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-66290.50397016293
2021-08-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-2840.3467762831724
2021-08-31,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-6633.169205744424
2021-08-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-3762.803456540553
2021-08-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-948.9442835597852
2021-08-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-1902.4781674932476
2021-08-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-2843.2120833357226
2021-08-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-1890.1831488218913
2021-08-31,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-1897.4281713072755
2021-08-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-4732.942546274897
2021-08-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-951.935603879391
2021-08-31,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-16606.353332625506
2021-08-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-706.7915985683941
2021-08-31,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-1647.065463038164
2021-08-31,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-944.0805315419425
2021-08-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-235.71248494824465
2021-08-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-473.242776709659
2021-08-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-709.9927855998865
2021-08-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-470.00863710823756
2021-08-31,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-471.36599495391727
2021-08-31,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-1182.5147333660173
2021-08-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-237.6706925782902
2021-09-30,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-114743.31181818928
2021-09-30,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-4894.866871552564
2021-09-30,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-11341.717489306595
2021-09-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-6537.931015952937
2021-09-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-1628.2792412807842
2021-09-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-3250.6255628986532
2021-09-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-4900.985124110539
2021-09-30,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-3263.789610235018
2021-09-30,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-3240.784449882883
2021-09-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-8148.333140231038
2021-09-30,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-1621.9133801215535
2021-09-30,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-91542.59393707855
2021-09-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-3900.600863921416
2021-09-30,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-9173.301624047064
2021-09-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-5211.467264986586
2021-09-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-1311.934750971796
2021-09-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-2598.9297587861806
2021-09-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-3886.732681923557
2021-09-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-2608.270562229467
2021-09-30,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-2590.1152824708706
2021-09-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-6496.826136623449
2021-09-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-1300.7769890895975
2021-09-30,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-22790.381270101847
2021-09-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-974.0952724573763
2021-09-30,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-2294.5157428448288
2021-09-30,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-1296.4733171853409
2021-09-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-327.69301719486987
2021-09-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-647.2434468010986
2021-09-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-979.6044865610218
2021-09-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-652.0693945877524
2021-09-30,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-648.9163378359908
2021-09-30,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-1639.4952021565598
2021-09-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-324.866549430632
2021-10-31,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-79201.11457334665
2021-10-31,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-3380.6512848894495
2021-10-31,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-7961.97143544398
2021-10-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-4529.847215345033
2021-10-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-1139.3478891138582
2021-10-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-2266.9518998303424
2021-10-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-3419.440455541665
2021-10-31,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-2260.331049543912
2021-10-31,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-2280.634604305009
2021-10-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-5657.847637886744
2021-10-31,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-1133.9503847585029
2021-10-31,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-63135.21381202938
2021-10-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-2723.115438766831
2021-10-31,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-6369.221565645981
2021-10-31,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-3643.1023510891973
2021-10-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-905.4432218183902
2021-10-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-1817.0376518700232
2021-10-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-2705.816736807904
2021-10-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-1811.8009860765924
2021-10-31,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-1816.541395571705
2021-10-31,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-4510.989469094254
2021-10-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-909.6465081575492
2021-10-31,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-15788.352903180079
2021-10-31,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-679.7976496258436
2021-10-31,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-1584.0199248550375
2021-10-31,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-903.1273880620807
2021-10-31,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-226.21281447088361
2021-10-31,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-451.375078468164
2021-10-31,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-683.904587464679
2021-10-31,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-454.11514912063296
2021-10-31,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-451.17531961511446
2021-10-31,Blue,Blue1,Blueberry,UA,Russia,RUS,iOS,Mazemook,-1125.597820527266
2021-10-31,Blue,Blue1,Blueberry,UA,Israel,ISR,Amazon,Mazemook,-227.5809455653021
2021-11-30,Blue,Blue1,Blueberry,UA,USA,USA,Andriod,MoogleAds,-184780.23874174323
2021-11-30,Blue,Blue1,Blueberry,UA,Japan,JPN,iOS,MoogleAds,-7912.215397275764
2021-11-30,Blue,Blue1,Blueberry,UA,China,CHN,Amazon,MoogleAds,-18486.351339334025
2021-11-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Andriod,MoogleAds,-10620.200487044214
2021-11-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,iOS,MoogleAds,-2633.6310882334337
2021-11-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Amazon,MoogleAds,-5290.5035402034855
2021-11-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Andriod,MoogleAds,-7885.391546103821
2021-11-30,Blue,Blue1,Blueberry,UA,Austria,AUT,iOS,MoogleAds,-5279.702704585474
2021-11-30,Blue,Blue1,Blueberry,UA,France,FRA,Amazon,MoogleAds,-5306.960586518204
2021-11-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Andriod,MoogleAds,-13178.824139413147
2021-11-30,Blue,Blue1,Blueberry,UA,Israel,ISR,iOS,MoogleAds,-2643.7398308860493
2021-11-30,Blue,Blue1,Blueberry,UA,USA,USA,Amazon,Elevator,-147984.13146188066
2021-11-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Andriod,Elevator,-6367.308433462487
2021-11-30,Blue,Blue1,Blueberry,UA,China,CHN,iOS,Elevator,-14768.965406003217
2021-11-30,Blue,Blue1,Blueberry,UA,Germany,DEU,Amazon,Elevator,-8452.60549868473
2021-11-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Andriod,Elevator,-2106.594861971511
2021-11-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,iOS,Elevator,-4241.035917910528
2021-11-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,Amazon,Elevator,-6358.6034767723995
2021-11-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Andriod,Elevator,-4214.454881364484
2021-11-30,Blue,Blue1,Blueberry,UA,France,FRA,iOS,Elevator,-4220.293739795883
2021-11-30,Blue,Blue1,Blueberry,UA,Russia,RUS,Amazon,Elevator,-10596.91655596473
2021-11-30,Blue,Blue1,Blueberry,UA,Israel,ISR,Andriod,Elevator,-2106.1928789828635
2021-11-30,Blue,Blue1,Blueberry,UA,USA,USA,iOS,Mazemook,-36843.41732198388
2021-11-30,Blue,Blue1,Blueberry,UA,Japan,JPN,Amazon,Mazemook,-1572.84605999297
2021-11-30,Blue,Blue1,Blueberry,UA,China,CHN,Andriod,Mazemook,-3692.1891846541357
2021-11-30,Blue,Blue1,Blueberry,UA,Germany,DEU,iOS,Mazemook,-2106.495018370754
2021-11-30,Blue,Blue1,Blueberry,UA,Brazil,BRA,Amazon,Mazemook,-528.2167782024728
2021-11-30,Blue,Blue1,Blueberry,UA,Argentina,ARG,Andriod,Mazemook,-1047.9626719041294
2021-11-30,Blue,Blue1,Blueberry,UA,Mexico,MEX,iOS,Mazemook,-1578.8411206609576
2021-11-30,Blue,Blue1,Blueberry,UA,Austria,AUT,Amazon,Mazemook,-1058.9828193600988
2021-11-30,Blue,Blue1,Blueberry,UA,France,FRA,Andriod,Mazemook,-1051.4160894414256
